Head,Relation,Tail,Title,Article,Paragraph_Coreferenced,Sentence_Coreferenced,Article_Content
entity,has part,person,TITLE VIII GRANTS,Article 201  Grant agreement,pecuniary obligations of entities or persons other than states arising from the implementation of a grant agreement shall be enforceable in accordance with article 100(2).,pecuniary obligations of entities or persons other than states arising from the implementation of a grant agreement shall be enforceable in accordance with article 100(2),"Grants shall be covered by a written agreement. The grant agreement shall at least include the following: (a) the subject; (b) the beneficiary; (c) the duration, namely: (i) the date of its entry into force; (ii) the starting date and the duration of the action or the financial year of the funding; (d) a description of the action or, for an operating grant, of the work programme together with a description of the results expected; (e) the maximum amount of Union funding expressed in euro, the estimated budget of the action or work programme and the form of the grant; (f) the rules regarding reporting and payments and the procurement rules provided for in Article 205; (g) the acceptance by the beneficiary of the obligations referred to in Article 129; (h) provisions governing the visibility of the Union financial support, except in duly justified cases where public display is not possible or appropriate; (i) the applicable law which shall be Union law, complemented, where necessary, by national law as specified in the grant agreement. Derogation may be made in the grant agreements concluded with international organisations; (j) the competent court or arbitration tribunal to hear disputes. Pecuniary obligations of entities or persons other than States arising from the implementation of a grant agreement shall be enforceable in accordance with Article 100(2). Amendments to grant agreements shall not have the purpose or the effect of making such changes that would call into question the grant award decision or be contrary to the principle of equal treatment of applicants. CHAPTER 4 Implementation of grants"
implementation grant,subclass of,grant,TITLE VIII GRANTS,Article 201  Grant agreement,amendments to grant agreements shall not have the purpose or the effect of making such changes that would call into question the grant award decision or be contrary to the principle of equal treatment of applicants. chapter 4 implementation of grants,chapter 4 implementation of grants,"Grants shall be covered by a written agreement. The grant agreement shall at least include the following: (a) the subject; (b) the beneficiary; (c) the duration, namely: (i) the date of its entry into force; (ii) the starting date and the duration of the action or the financial year of the funding; (d) a description of the action or, for an operating grant, of the work programme together with a description of the results expected; (e) the maximum amount of Union funding expressed in euro, the estimated budget of the action or work programme and the form of the grant; (f) the rules regarding reporting and payments and the procurement rules provided for in Article 205; (g) the acceptance by the beneficiary of the obligations referred to in Article 129; (h) provisions governing the visibility of the Union financial support, except in duly justified cases where public display is not possible or appropriate; (i) the applicable law which shall be Union law, complemented, where necessary, by national law as specified in the grant agreement. Derogation may be made in the grant agreements concluded with international organisations; (j) the competent court or arbitration tribunal to hear disputes. Pecuniary obligations of entities or persons other than States arising from the implementation of a grant agreement shall be enforceable in accordance with Article 100(2). Amendments to grant agreements shall not have the purpose or the effect of making such changes that would call into question the grant award decision or be contrary to the principle of equal treatment of applicants. CHAPTER 4 Implementation of grants"
implementation grant,facet of,grant,TITLE VIII GRANTS,Article 201  Grant agreement,amendments to grant agreements shall not have the purpose or the effect of making such changes that would call into question the grant award decision or be contrary to the principle of equal treatment of applicants. chapter 4 implementation of grants,chapter 4 implementation of grants,"Grants shall be covered by a written agreement. The grant agreement shall at least include the following: (a) the subject; (b) the beneficiary; (c) the duration, namely: (i) the date of its entry into force; (ii) the starting date and the duration of the action or the financial year of the funding; (d) a description of the action or, for an operating grant, of the work programme together with a description of the results expected; (e) the maximum amount of Union funding expressed in euro, the estimated budget of the action or work programme and the form of the grant; (f) the rules regarding reporting and payments and the procurement rules provided for in Article 205; (g) the acceptance by the beneficiary of the obligations referred to in Article 129; (h) provisions governing the visibility of the Union financial support, except in duly justified cases where public display is not possible or appropriate; (i) the applicable law which shall be Union law, complemented, where necessary, by national law as specified in the grant agreement. Derogation may be made in the grant agreements concluded with international organisations; (j) the competent court or arbitration tribunal to hear disputes. Pecuniary obligations of entities or persons other than States arising from the implementation of a grant agreement shall be enforceable in accordance with Article 100(2). Amendments to grant agreements shall not have the purpose or the effect of making such changes that would call into question the grant award decision or be contrary to the principle of equal treatment of applicants. CHAPTER 4 Implementation of grants"
court auditor,instance of,union institution,TITLE VIII GRANTS,Article 202  Amount of the grant and extension of audit findings,"the amount of the grant shall not become final until after the authorising officer responsible has approved the final reports and, where applicable, the accounts, without prejudice to subsequent audits, checks and investigations by the union institution concerned, olaf or the court of auditors. article 131(4) shall apply also after the amount of the grant has become final.","the amount of the grant shall not become final until after the authorising officer responsible has approved the final reports and, where applicable, the accounts, without prejudice to subsequent audits, checks and investigations by the union institution concerned, olaf or the court of auditors","The amount of the grant shall not become final until after the authorising officer responsible has approved the final reports and, where applicable, the accounts, without prejudice to subsequent audits, checks and investigations by the Union institution concerned, OLAF or the Court of Auditors. Article 131(4) shall apply also after the amount of the grant has become final. Where controls or audits demonstrate systemic or recurrent irregularities, fraud or a breach of obligations attributable to the beneficiary and having a material impact on a number of grants awarded to that beneficiary under similar conditions, the authorising officer responsible may suspend the implementation of the grant agreement or payments under all the grants concerned or, where appropriate, terminate the grant agreements concerned with that beneficiary, having regard to the seriousness of the findings. The authorising officer responsible may, in addition, reduce the grants, reject ineligible costs and recover amounts unduly paid in respect of all the grants affected by the systemic or recurrent irregularities, fraud or breach of obligations referred to in the first subparagraph that may be subject to audits, checks and investigations in accordance with the grant agreements affected. The authorising officer responsible shall determine the amounts to be reduced or recovered, wherever possible and practicable, on the basis of costs unduly declared as eligible for each grant concerned, following acceptance of the revised reports and financial statements submitted by the beneficiary.   Where it is not possible or practicable to quantify precisely the amount of ineligible costs for each grant concerned, the amounts to be reduced or recovered may be determined by extrapolating the reduction or recovery rate applied to the grants for which the systemic or recurrent irregularities, fraud or breach of obligations have been demonstrated, or, where ineligible costs cannot serve as a basis for determining the amounts to be reduced or recovered, by applying a flat rate, having regard to the principle of proportionality. The beneficiary shall be given the opportunity to propose a duly substantiated alternative method or rate before the reduction or recovery is made."
audit,practiced by,auditor,TITLE VIII GRANTS,Article 202  Amount of the grant and extension of audit findings,"the amount of the grant shall not become final until after the authorising officer responsible has approved the final reports and, where applicable, the accounts, without prejudice to subsequent audits, checks and investigations by the union institution concerned, olaf or the court of auditors. article 131(4) shall apply also after the amount of the grant has become final.","the amount of the grant shall not become final until after the authorising officer responsible has approved the final reports and, where applicable, the accounts, without prejudice to subsequent audits, checks and investigations by the union institution concerned, olaf or the court of auditors","The amount of the grant shall not become final until after the authorising officer responsible has approved the final reports and, where applicable, the accounts, without prejudice to subsequent audits, checks and investigations by the Union institution concerned, OLAF or the Court of Auditors. Article 131(4) shall apply also after the amount of the grant has become final. Where controls or audits demonstrate systemic or recurrent irregularities, fraud or a breach of obligations attributable to the beneficiary and having a material impact on a number of grants awarded to that beneficiary under similar conditions, the authorising officer responsible may suspend the implementation of the grant agreement or payments under all the grants concerned or, where appropriate, terminate the grant agreements concerned with that beneficiary, having regard to the seriousness of the findings. The authorising officer responsible may, in addition, reduce the grants, reject ineligible costs and recover amounts unduly paid in respect of all the grants affected by the systemic or recurrent irregularities, fraud or breach of obligations referred to in the first subparagraph that may be subject to audits, checks and investigations in accordance with the grant agreements affected. The authorising officer responsible shall determine the amounts to be reduced or recovered, wherever possible and practicable, on the basis of costs unduly declared as eligible for each grant concerned, following acceptance of the revised reports and financial statements submitted by the beneficiary.   Where it is not possible or practicable to quantify precisely the amount of ineligible costs for each grant concerned, the amounts to be reduced or recovered may be determined by extrapolating the reduction or recovery rate applied to the grants for which the systemic or recurrent irregularities, fraud or breach of obligations have been demonstrated, or, where ineligible costs cannot serve as a basis for determining the amounts to be reduced or recovered, by applying a flat rate, having regard to the principle of proportionality. The beneficiary shall be given the opportunity to propose a duly substantiated alternative method or rate before the reduction or recovery is made."
court auditor,field of work,audit,TITLE VIII GRANTS,Article 202  Amount of the grant and extension of audit findings,"the amount of the grant shall not become final until after the authorising officer responsible has approved the final reports and, where applicable, the accounts, without prejudice to subsequent audits, checks and investigations by the union institution concerned, olaf or the court of auditors. article 131(4) shall apply also after the amount of the grant has become final.","the amount of the grant shall not become final until after the authorising officer responsible has approved the final reports and, where applicable, the accounts, without prejudice to subsequent audits, checks and investigations by the union institution concerned, olaf or the court of auditors","The amount of the grant shall not become final until after the authorising officer responsible has approved the final reports and, where applicable, the accounts, without prejudice to subsequent audits, checks and investigations by the Union institution concerned, OLAF or the Court of Auditors. Article 131(4) shall apply also after the amount of the grant has become final. Where controls or audits demonstrate systemic or recurrent irregularities, fraud or a breach of obligations attributable to the beneficiary and having a material impact on a number of grants awarded to that beneficiary under similar conditions, the authorising officer responsible may suspend the implementation of the grant agreement or payments under all the grants concerned or, where appropriate, terminate the grant agreements concerned with that beneficiary, having regard to the seriousness of the findings. The authorising officer responsible may, in addition, reduce the grants, reject ineligible costs and recover amounts unduly paid in respect of all the grants affected by the systemic or recurrent irregularities, fraud or breach of obligations referred to in the first subparagraph that may be subject to audits, checks and investigations in accordance with the grant agreements affected. The authorising officer responsible shall determine the amounts to be reduced or recovered, wherever possible and practicable, on the basis of costs unduly declared as eligible for each grant concerned, following acceptance of the revised reports and financial statements submitted by the beneficiary.   Where it is not possible or practicable to quantify precisely the amount of ineligible costs for each grant concerned, the amounts to be reduced or recovered may be determined by extrapolating the reduction or recovery rate applied to the grants for which the systemic or recurrent irregularities, fraud or breach of obligations have been demonstrated, or, where ineligible costs cannot serve as a basis for determining the amounts to be reduced or recovered, by applying a flat rate, having regard to the principle of proportionality. The beneficiary shall be given the opportunity to propose a duly substantiated alternative method or rate before the reduction or recovery is made."
audit,subclass of,control,TITLE VIII GRANTS,Article 202  Amount of the grant and extension of audit findings,"where controls or audits demonstrate systemic or recurrent irregularities, fraud or a breach of obligations attributable to the beneficiary and having a material impact on a number of grants awarded to the beneficiary under similar conditions, the authorising officer responsible may suspend the implementation of the grant agreement or payments under all the grants concerned or, where appropriate, terminate the grant agreements concerned with the beneficiary, having regard to the seriousness of the findings. the authorising officer responsible may, in addition, reduce all the grants concerned, reject ineligible costs and recover amounts unduly paid in respect of all the grants affected by the systemic or recurrent irregularities, fraud or breach of obligations referred to in the first subparagraph that may be subject to audits, checks and investigations in accordance with the grant agreements affected.","where controls or audits demonstrate systemic or recurrent irregularities, fraud or a breach of obligations attributable to the beneficiary and having a material impact on a number of grants awarded to the beneficiary under similar conditions, the authorising officer responsible may suspend the implementation of the grant agreement or payments under all the grants concerned or, where appropriate, terminate the grant agreements concerned with the beneficiary, having regard to the seriousness of the findings","The amount of the grant shall not become final until after the authorising officer responsible has approved the final reports and, where applicable, the accounts, without prejudice to subsequent audits, checks and investigations by the Union institution concerned, OLAF or the Court of Auditors. Article 131(4) shall apply also after the amount of the grant has become final. Where controls or audits demonstrate systemic or recurrent irregularities, fraud or a breach of obligations attributable to the beneficiary and having a material impact on a number of grants awarded to that beneficiary under similar conditions, the authorising officer responsible may suspend the implementation of the grant agreement or payments under all the grants concerned or, where appropriate, terminate the grant agreements concerned with that beneficiary, having regard to the seriousness of the findings. The authorising officer responsible may, in addition, reduce the grants, reject ineligible costs and recover amounts unduly paid in respect of all the grants affected by the systemic or recurrent irregularities, fraud or breach of obligations referred to in the first subparagraph that may be subject to audits, checks and investigations in accordance with the grant agreements affected. The authorising officer responsible shall determine the amounts to be reduced or recovered, wherever possible and practicable, on the basis of costs unduly declared as eligible for each grant concerned, following acceptance of the revised reports and financial statements submitted by the beneficiary.   Where it is not possible or practicable to quantify precisely the amount of ineligible costs for each grant concerned, the amounts to be reduced or recovered may be determined by extrapolating the reduction or recovery rate applied to the grants for which the systemic or recurrent irregularities, fraud or breach of obligations have been demonstrated, or, where ineligible costs cannot serve as a basis for determining the amounts to be reduced or recovered, by applying a flat rate, having regard to the principle of proportionality. The beneficiary shall be given the opportunity to propose a duly substantiated alternative method or rate before the reduction or recovery is made."
audit,subclass of,investigation,TITLE VIII GRANTS,Article 202  Amount of the grant and extension of audit findings,"where controls or audits demonstrate systemic or recurrent irregularities, fraud or a breach of obligations attributable to the beneficiary and having a material impact on a number of grants awarded to the beneficiary under similar conditions, the authorising officer responsible may suspend the implementation of the grant agreement or payments under all the grants concerned or, where appropriate, terminate the grant agreements concerned with the beneficiary, having regard to the seriousness of the findings. the authorising officer responsible may, in addition, reduce all the grants concerned, reject ineligible costs and recover amounts unduly paid in respect of all the grants affected by the systemic or recurrent irregularities, fraud or breach of obligations referred to in the first subparagraph that may be subject to audits, checks and investigations in accordance with the grant agreements affected.","the authorising officer responsible may, in addition, reduce all the grants concerned, reject ineligible costs and recover amounts unduly paid in respect of all the grants affected by the systemic or recurrent irregularities, fraud or breach of obligations referred to in the first subparagraph that may be subject to audits, checks and investigations in accordance with the grant agreements affected","The amount of the grant shall not become final until after the authorising officer responsible has approved the final reports and, where applicable, the accounts, without prejudice to subsequent audits, checks and investigations by the Union institution concerned, OLAF or the Court of Auditors. Article 131(4) shall apply also after the amount of the grant has become final. Where controls or audits demonstrate systemic or recurrent irregularities, fraud or a breach of obligations attributable to the beneficiary and having a material impact on a number of grants awarded to that beneficiary under similar conditions, the authorising officer responsible may suspend the implementation of the grant agreement or payments under all the grants concerned or, where appropriate, terminate the grant agreements concerned with that beneficiary, having regard to the seriousness of the findings. The authorising officer responsible may, in addition, reduce the grants, reject ineligible costs and recover amounts unduly paid in respect of all the grants affected by the systemic or recurrent irregularities, fraud or breach of obligations referred to in the first subparagraph that may be subject to audits, checks and investigations in accordance with the grant agreements affected. The authorising officer responsible shall determine the amounts to be reduced or recovered, wherever possible and practicable, on the basis of costs unduly declared as eligible for each grant concerned, following acceptance of the revised reports and financial statements submitted by the beneficiary.   Where it is not possible or practicable to quantify precisely the amount of ineligible costs for each grant concerned, the amounts to be reduced or recovered may be determined by extrapolating the reduction or recovery rate applied to the grants for which the systemic or recurrent irregularities, fraud or breach of obligations have been demonstrated, or, where ineligible costs cannot serve as a basis for determining the amounts to be reduced or recovered, by applying a flat rate, having regard to the principle of proportionality. The beneficiary shall be given the opportunity to propose a duly substantiated alternative method or rate before the reduction or recovery is made."
financial statement,subclass of,report,TITLE VIII GRANTS,Article 202  Amount of the grant and extension of audit findings,"the authorising officer responsible shall determine the amounts to be reduced or recovered, wherever possible and practicable, on the basis of costs unduly declared as eligible for each grant concerned, following acceptance of the revised reports and financial statements submitted by the beneficiary.","the authorising officer responsible shall determine the amounts to be reduced or recovered, wherever possible and practicable, on the basis of costs unduly declared as eligible for each grant concerned, following acceptance of the revised reports and financial statements submitted by the beneficiary","The amount of the grant shall not become final until after the authorising officer responsible has approved the final reports and, where applicable, the accounts, without prejudice to subsequent audits, checks and investigations by the Union institution concerned, OLAF or the Court of Auditors. Article 131(4) shall apply also after the amount of the grant has become final. Where controls or audits demonstrate systemic or recurrent irregularities, fraud or a breach of obligations attributable to the beneficiary and having a material impact on a number of grants awarded to that beneficiary under similar conditions, the authorising officer responsible may suspend the implementation of the grant agreement or payments under all the grants concerned or, where appropriate, terminate the grant agreements concerned with that beneficiary, having regard to the seriousness of the findings. The authorising officer responsible may, in addition, reduce the grants, reject ineligible costs and recover amounts unduly paid in respect of all the grants affected by the systemic or recurrent irregularities, fraud or breach of obligations referred to in the first subparagraph that may be subject to audits, checks and investigations in accordance with the grant agreements affected. The authorising officer responsible shall determine the amounts to be reduced or recovered, wherever possible and practicable, on the basis of costs unduly declared as eligible for each grant concerned, following acceptance of the revised reports and financial statements submitted by the beneficiary.   Where it is not possible or practicable to quantify precisely the amount of ineligible costs for each grant concerned, the amounts to be reduced or recovered may be determined by extrapolating the reduction or recovery rate applied to the grants for which the systemic or recurrent irregularities, fraud or breach of obligations have been demonstrated, or, where ineligible costs cannot serve as a basis for determining the amounts to be reduced or recovered, by applying a flat rate, having regard to the principle of proportionality. The beneficiary shall be given the opportunity to propose a duly substantiated alternative method or rate before the reduction or recovery is made."
financial statement,has part,report,TITLE VIII GRANTS,Article 202  Amount of the grant and extension of audit findings,"the authorising officer responsible shall determine the amounts to be reduced or recovered, wherever possible and practicable, on the basis of costs unduly declared as eligible for each grant concerned, following acceptance of the revised reports and financial statements submitted by the beneficiary.","the authorising officer responsible shall determine the amounts to be reduced or recovered, wherever possible and practicable, on the basis of costs unduly declared as eligible for each grant concerned, following acceptance of the revised reports and financial statements submitted by the beneficiary","The amount of the grant shall not become final until after the authorising officer responsible has approved the final reports and, where applicable, the accounts, without prejudice to subsequent audits, checks and investigations by the Union institution concerned, OLAF or the Court of Auditors. Article 131(4) shall apply also after the amount of the grant has become final. Where controls or audits demonstrate systemic or recurrent irregularities, fraud or a breach of obligations attributable to the beneficiary and having a material impact on a number of grants awarded to that beneficiary under similar conditions, the authorising officer responsible may suspend the implementation of the grant agreement or payments under all the grants concerned or, where appropriate, terminate the grant agreements concerned with that beneficiary, having regard to the seriousness of the findings. The authorising officer responsible may, in addition, reduce the grants, reject ineligible costs and recover amounts unduly paid in respect of all the grants affected by the systemic or recurrent irregularities, fraud or breach of obligations referred to in the first subparagraph that may be subject to audits, checks and investigations in accordance with the grant agreements affected. The authorising officer responsible shall determine the amounts to be reduced or recovered, wherever possible and practicable, on the basis of costs unduly declared as eligible for each grant concerned, following acceptance of the revised reports and financial statements submitted by the beneficiary.   Where it is not possible or practicable to quantify precisely the amount of ineligible costs for each grant concerned, the amounts to be reduced or recovered may be determined by extrapolating the reduction or recovery rate applied to the grants for which the systemic or recurrent irregularities, fraud or breach of obligations have been demonstrated, or, where ineligible costs cannot serve as a basis for determining the amounts to be reduced or recovered, by applying a flat rate, having regard to the principle of proportionality. The beneficiary shall be given the opportunity to propose a duly substantiated alternative method or rate before the reduction or recovery is made."
proportionality,instance of,principle,TITLE VIII GRANTS,Article 202  Amount of the grant and extension of audit findings,"where it is not possible or practicable to quantify precisely the amount of ineligible costs for each grant concerned, the amounts to be reduced or recovered may be determined by extrapolating the reduction or recovery rate applied to the grants for which the systemic or recurrent irregularities, fraud or breach of obligations have been demonstrated, or, where ineligible costs cannot serve as a basis for determining the amounts to be reduced or recovered, by applying a flat rate, having regard to the principle of proportionality. the beneficiary shall be given the opportunity to propose a duly substantiated alternative method or rate before the reduction or recovery is made.","where it is not possible or practicable to quantify precisely the amount of ineligible costs for each grant concerned, the amounts to be reduced or recovered may be determined by extrapolating the reduction or recovery rate applied to the grants for which the systemic or recurrent irregularities, fraud or breach of obligations have been demonstrated, or, where ineligible costs cannot serve as a basis for determining the amounts to be reduced or recovered, by applying a flat rate, having regard to the principle of proportionality","The amount of the grant shall not become final until after the authorising officer responsible has approved the final reports and, where applicable, the accounts, without prejudice to subsequent audits, checks and investigations by the Union institution concerned, OLAF or the Court of Auditors. Article 131(4) shall apply also after the amount of the grant has become final. Where controls or audits demonstrate systemic or recurrent irregularities, fraud or a breach of obligations attributable to the beneficiary and having a material impact on a number of grants awarded to that beneficiary under similar conditions, the authorising officer responsible may suspend the implementation of the grant agreement or payments under all the grants concerned or, where appropriate, terminate the grant agreements concerned with that beneficiary, having regard to the seriousness of the findings. The authorising officer responsible may, in addition, reduce the grants, reject ineligible costs and recover amounts unduly paid in respect of all the grants affected by the systemic or recurrent irregularities, fraud or breach of obligations referred to in the first subparagraph that may be subject to audits, checks and investigations in accordance with the grant agreements affected. The authorising officer responsible shall determine the amounts to be reduced or recovered, wherever possible and practicable, on the basis of costs unduly declared as eligible for each grant concerned, following acceptance of the revised reports and financial statements submitted by the beneficiary.   Where it is not possible or practicable to quantify precisely the amount of ineligible costs for each grant concerned, the amounts to be reduced or recovered may be determined by extrapolating the reduction or recovery rate applied to the grants for which the systemic or recurrent irregularities, fraud or breach of obligations have been demonstrated, or, where ineligible costs cannot serve as a basis for determining the amounts to be reduced or recovered, by applying a flat rate, having regard to the principle of proportionality. The beneficiary shall be given the opportunity to propose a duly substantiated alternative method or rate before the reduction or recovery is made."
fraud,subclass of,breach obligation,TITLE VIII GRANTS,Article 202  Amount of the grant and extension of audit findings,"where it is not possible or practicable to quantify precisely the amount of ineligible costs for each grant concerned, the amounts to be reduced or recovered may be determined by extrapolating the reduction or recovery rate applied to the grants for which the systemic or recurrent irregularities, fraud or breach of obligations have been demonstrated, or, where ineligible costs cannot serve as a basis for determining the amounts to be reduced or recovered, by applying a flat rate, having regard to the principle of proportionality. the beneficiary shall be given the opportunity to propose a duly substantiated alternative method or rate before the reduction or recovery is made.","where it is not possible or practicable to quantify precisely the amount of ineligible costs for each grant concerned, the amounts to be reduced or recovered may be determined by extrapolating the reduction or recovery rate applied to the grants for which the systemic or recurrent irregularities, fraud or breach of obligations have been demonstrated, or, where ineligible costs cannot serve as a basis for determining the amounts to be reduced or recovered, by applying a flat rate, having regard to the principle of proportionality","The amount of the grant shall not become final until after the authorising officer responsible has approved the final reports and, where applicable, the accounts, without prejudice to subsequent audits, checks and investigations by the Union institution concerned, OLAF or the Court of Auditors. Article 131(4) shall apply also after the amount of the grant has become final. Where controls or audits demonstrate systemic or recurrent irregularities, fraud or a breach of obligations attributable to the beneficiary and having a material impact on a number of grants awarded to that beneficiary under similar conditions, the authorising officer responsible may suspend the implementation of the grant agreement or payments under all the grants concerned or, where appropriate, terminate the grant agreements concerned with that beneficiary, having regard to the seriousness of the findings. The authorising officer responsible may, in addition, reduce the grants, reject ineligible costs and recover amounts unduly paid in respect of all the grants affected by the systemic or recurrent irregularities, fraud or breach of obligations referred to in the first subparagraph that may be subject to audits, checks and investigations in accordance with the grant agreements affected. The authorising officer responsible shall determine the amounts to be reduced or recovered, wherever possible and practicable, on the basis of costs unduly declared as eligible for each grant concerned, following acceptance of the revised reports and financial statements submitted by the beneficiary.   Where it is not possible or practicable to quantify precisely the amount of ineligible costs for each grant concerned, the amounts to be reduced or recovered may be determined by extrapolating the reduction or recovery rate applied to the grants for which the systemic or recurrent irregularities, fraud or breach of obligations have been demonstrated, or, where ineligible costs cannot serve as a basis for determining the amounts to be reduced or recovered, by applying a flat rate, having regard to the principle of proportionality. The beneficiary shall be given the opportunity to propose a duly substantiated alternative method or rate before the reduction or recovery is made."
alternative method,subclass of,rate,TITLE VIII GRANTS,Article 202  Amount of the grant and extension of audit findings,"where it is not possible or practicable to quantify precisely the amount of ineligible costs for each grant concerned, the amounts to be reduced or recovered may be determined by extrapolating the reduction or recovery rate applied to the grants for which the systemic or recurrent irregularities, fraud or breach of obligations have been demonstrated, or, where ineligible costs cannot serve as a basis for determining the amounts to be reduced or recovered, by applying a flat rate, having regard to the principle of proportionality. the beneficiary shall be given the opportunity to propose a duly substantiated alternative method or rate before the reduction or recovery is made.",the beneficiary shall be given the opportunity to propose a duly substantiated alternative method or rate before the reduction or recovery is made,"The amount of the grant shall not become final until after the authorising officer responsible has approved the final reports and, where applicable, the accounts, without prejudice to subsequent audits, checks and investigations by the Union institution concerned, OLAF or the Court of Auditors. Article 131(4) shall apply also after the amount of the grant has become final. Where controls or audits demonstrate systemic or recurrent irregularities, fraud or a breach of obligations attributable to the beneficiary and having a material impact on a number of grants awarded to that beneficiary under similar conditions, the authorising officer responsible may suspend the implementation of the grant agreement or payments under all the grants concerned or, where appropriate, terminate the grant agreements concerned with that beneficiary, having regard to the seriousness of the findings. The authorising officer responsible may, in addition, reduce the grants, reject ineligible costs and recover amounts unduly paid in respect of all the grants affected by the systemic or recurrent irregularities, fraud or breach of obligations referred to in the first subparagraph that may be subject to audits, checks and investigations in accordance with the grant agreements affected. The authorising officer responsible shall determine the amounts to be reduced or recovered, wherever possible and practicable, on the basis of costs unduly declared as eligible for each grant concerned, following acceptance of the revised reports and financial statements submitted by the beneficiary.   Where it is not possible or practicable to quantify precisely the amount of ineligible costs for each grant concerned, the amounts to be reduced or recovered may be determined by extrapolating the reduction or recovery rate applied to the grants for which the systemic or recurrent irregularities, fraud or breach of obligations have been demonstrated, or, where ineligible costs cannot serve as a basis for determining the amounts to be reduced or recovered, by applying a flat rate, having regard to the principle of proportionality. The beneficiary shall be given the opportunity to propose a duly substantiated alternative method or rate before the reduction or recovery is made."
rate,subclass of,reduction,TITLE VIII GRANTS,Article 202  Amount of the grant and extension of audit findings,"where it is not possible or practicable to quantify precisely the amount of ineligible costs for each grant concerned, the amounts to be reduced or recovered may be determined by extrapolating the reduction or recovery rate applied to the grants for which the systemic or recurrent irregularities, fraud or breach of obligations have been demonstrated, or, where ineligible costs cannot serve as a basis for determining the amounts to be reduced or recovered, by applying a flat rate, having regard to the principle of proportionality. the beneficiary shall be given the opportunity to propose a duly substantiated alternative method or rate before the reduction or recovery is made.",the beneficiary shall be given the opportunity to propose a duly substantiated alternative method or rate before the reduction or recovery is made,"The amount of the grant shall not become final until after the authorising officer responsible has approved the final reports and, where applicable, the accounts, without prejudice to subsequent audits, checks and investigations by the Union institution concerned, OLAF or the Court of Auditors. Article 131(4) shall apply also after the amount of the grant has become final. Where controls or audits demonstrate systemic or recurrent irregularities, fraud or a breach of obligations attributable to the beneficiary and having a material impact on a number of grants awarded to that beneficiary under similar conditions, the authorising officer responsible may suspend the implementation of the grant agreement or payments under all the grants concerned or, where appropriate, terminate the grant agreements concerned with that beneficiary, having regard to the seriousness of the findings. The authorising officer responsible may, in addition, reduce the grants, reject ineligible costs and recover amounts unduly paid in respect of all the grants affected by the systemic or recurrent irregularities, fraud or breach of obligations referred to in the first subparagraph that may be subject to audits, checks and investigations in accordance with the grant agreements affected. The authorising officer responsible shall determine the amounts to be reduced or recovered, wherever possible and practicable, on the basis of costs unduly declared as eligible for each grant concerned, following acceptance of the revised reports and financial statements submitted by the beneficiary.   Where it is not possible or practicable to quantify precisely the amount of ineligible costs for each grant concerned, the amounts to be reduced or recovered may be determined by extrapolating the reduction or recovery rate applied to the grants for which the systemic or recurrent irregularities, fraud or breach of obligations have been demonstrated, or, where ineligible costs cannot serve as a basis for determining the amounts to be reduced or recovered, by applying a flat rate, having regard to the principle of proportionality. The beneficiary shall be given the opportunity to propose a duly substantiated alternative method or rate before the reduction or recovery is made."
recovery,opposite of,reduction,TITLE VIII GRANTS,Article 202  Amount of the grant and extension of audit findings,"where it is not possible or practicable to quantify precisely the amount of ineligible costs for each grant concerned, the amounts to be reduced or recovered may be determined by extrapolating the reduction or recovery rate applied to the grants for which the systemic or recurrent irregularities, fraud or breach of obligations have been demonstrated, or, where ineligible costs cannot serve as a basis for determining the amounts to be reduced or recovered, by applying a flat rate, having regard to the principle of proportionality. the beneficiary shall be given the opportunity to propose a duly substantiated alternative method or rate before the reduction or recovery is made.",the beneficiary shall be given the opportunity to propose a duly substantiated alternative method or rate before the reduction or recovery is made,"The amount of the grant shall not become final until after the authorising officer responsible has approved the final reports and, where applicable, the accounts, without prejudice to subsequent audits, checks and investigations by the Union institution concerned, OLAF or the Court of Auditors. Article 131(4) shall apply also after the amount of the grant has become final. Where controls or audits demonstrate systemic or recurrent irregularities, fraud or a breach of obligations attributable to the beneficiary and having a material impact on a number of grants awarded to that beneficiary under similar conditions, the authorising officer responsible may suspend the implementation of the grant agreement or payments under all the grants concerned or, where appropriate, terminate the grant agreements concerned with that beneficiary, having regard to the seriousness of the findings. The authorising officer responsible may, in addition, reduce the grants, reject ineligible costs and recover amounts unduly paid in respect of all the grants affected by the systemic or recurrent irregularities, fraud or breach of obligations referred to in the first subparagraph that may be subject to audits, checks and investigations in accordance with the grant agreements affected. The authorising officer responsible shall determine the amounts to be reduced or recovered, wherever possible and practicable, on the basis of costs unduly declared as eligible for each grant concerned, following acceptance of the revised reports and financial statements submitted by the beneficiary.   Where it is not possible or practicable to quantify precisely the amount of ineligible costs for each grant concerned, the amounts to be reduced or recovered may be determined by extrapolating the reduction or recovery rate applied to the grants for which the systemic or recurrent irregularities, fraud or breach of obligations have been demonstrated, or, where ineligible costs cannot serve as a basis for determining the amounts to be reduced or recovered, by applying a flat rate, having regard to the principle of proportionality. The beneficiary shall be given the opportunity to propose a duly substantiated alternative method or rate before the reduction or recovery is made."
