Head,Relation,Tail,Title,Article,Paragraph_Coreferenced,Sentence_Coreferenced,Article_Content
postmark,use,post,TITLE V COMMON RULES,Article 149  Submission of application documents,"where submission is by letter, participants may choose to submit application documents: (a) either by post or by courier service, in which case the evidence shall be constituted by the postmark or the date of the deposit slip; (b) by hand-delivery to the premises of the authorising officer responsible by the participant in person or by an agent, in which case the evidence shall be constituted by the acknowledgement of receipt.","where submission is by letter, participants may choose to submit application documents: (a) either by post or by courier service, in which case the evidence shall be constituted by the postmark or the date of the deposit slip; (b) by hand-delivery to the premises of the authorising officer responsible by the participant in person or by an agent, in which case the evidence shall be constituted by the acknowledgement of receipt","The arrangements for the submission of application documents shall be determined by the authorising officer responsible who may choose an exclusive method of submission. The means of communication chosen shall be such as to ensure that there is genuine competition and that the following conditions are satisfied: (a) each submission contains all the information required for its evaluation; (b) the integrity of data is preserved; (c) the confidentiality of application documents is preserved; (d) the protection of personal data in accordance with Regulation (EC) No 45/2001 is ensured. The Commission shall ensure by appropriate means and in accordance with Article 147(1) that participants may submit the application documents and any supporting evidence in an electronic format. Any electronic communication system used to support communications and information exchanges shall be non-discriminatory, generally available and interoperable with information and communication technology products in general use and shall not restrict participants’ access to the award procedure. The Commission shall report regularly to the European Parliament and to the Council on the progress of the application of this paragraph. Devices for the electronic receipt of application documents shall guarantee, through technical means and appro­priate procedures, that: (a) the participant can be authenticated with certainty; (b) the exact time and date of the receipt of application documents can be determined precisely; L 193/104  (c) only authorised persons have access to the data transmitted and may set or change the dates for opening the application documents; (d) during the different stages of the award procedure only authorised persons have access to all data submitted and may give access to the data as needed for the procedure; (e) it is reasonably ensured that any attempt to infringe any of the conditions set out in points (a) to (d) can be detected. The first subparagraph shall not apply to contracts below the thresholds referred to in Article 175(1). Where the authorising officer responsible authorises submission of application documents by electronic means, the electronic documents submitted by means of such systems shall be deemed to be the originals. Where submission is by letter, participants may choose to submit application documents: (a) either by post or by courier service, in which case the evidence shall be constituted by the postmark or the date of the deposit slip; (b) by hand-delivery to the premises of the authorising officer responsible by the participant in person or by an agent, in which case the evidence shall be constituted by the acknowledgement of receipt. By submitting application documents, participants accept to receive notification of the outcome of the procedure by electronic means. Paragraphs 1 to 6 of this Article shall not apply to the selection of persons or entities implementing Union funds pursuant to point (c) of the first subparagraph of Article 62(1). CHAPTER 3 Rules applicable to direct management"
electronic mean,subclass of,notification,TITLE V COMMON RULES,Article 149  Submission of application documents,"by submitting application documents, participants accept to receive notification of the outcome of the procedure by electronic means.","by submitting application documents, participants accept to receive notification of the outcome of the procedure by electronic means","The arrangements for the submission of application documents shall be determined by the authorising officer responsible who may choose an exclusive method of submission. The means of communication chosen shall be such as to ensure that there is genuine competition and that the following conditions are satisfied: (a) each submission contains all the information required for its evaluation; (b) the integrity of data is preserved; (c) the confidentiality of application documents is preserved; (d) the protection of personal data in accordance with Regulation (EC) No 45/2001 is ensured. The Commission shall ensure by appropriate means and in accordance with Article 147(1) that participants may submit the application documents and any supporting evidence in an electronic format. Any electronic communication system used to support communications and information exchanges shall be non-discriminatory, generally available and interoperable with information and communication technology products in general use and shall not restrict participants’ access to the award procedure. The Commission shall report regularly to the European Parliament and to the Council on the progress of the application of this paragraph. Devices for the electronic receipt of application documents shall guarantee, through technical means and appro­priate procedures, that: (a) the participant can be authenticated with certainty; (b) the exact time and date of the receipt of application documents can be determined precisely; L 193/104  (c) only authorised persons have access to the data transmitted and may set or change the dates for opening the application documents; (d) during the different stages of the award procedure only authorised persons have access to all data submitted and may give access to the data as needed for the procedure; (e) it is reasonably ensured that any attempt to infringe any of the conditions set out in points (a) to (d) can be detected. The first subparagraph shall not apply to contracts below the thresholds referred to in Article 175(1). Where the authorising officer responsible authorises submission of application documents by electronic means, the electronic documents submitted by means of such systems shall be deemed to be the originals. Where submission is by letter, participants may choose to submit application documents: (a) either by post or by courier service, in which case the evidence shall be constituted by the postmark or the date of the deposit slip; (b) by hand-delivery to the premises of the authorising officer responsible by the participant in person or by an agent, in which case the evidence shall be constituted by the acknowledgement of receipt. By submitting application documents, participants accept to receive notification of the outcome of the procedure by electronic means. Paragraphs 1 to 6 of this Article shall not apply to the selection of persons or entities implementing Union funds pursuant to point (c) of the first subparagraph of Article 62(1). CHAPTER 3 Rules applicable to direct management"
electronic mean,use,notification,TITLE V COMMON RULES,Article 149  Submission of application documents,"by submitting application documents, participants accept to receive notification of the outcome of the procedure by electronic means.","by submitting application documents, participants accept to receive notification of the outcome of the procedure by electronic means","The arrangements for the submission of application documents shall be determined by the authorising officer responsible who may choose an exclusive method of submission. The means of communication chosen shall be such as to ensure that there is genuine competition and that the following conditions are satisfied: (a) each submission contains all the information required for its evaluation; (b) the integrity of data is preserved; (c) the confidentiality of application documents is preserved; (d) the protection of personal data in accordance with Regulation (EC) No 45/2001 is ensured. The Commission shall ensure by appropriate means and in accordance with Article 147(1) that participants may submit the application documents and any supporting evidence in an electronic format. Any electronic communication system used to support communications and information exchanges shall be non-discriminatory, generally available and interoperable with information and communication technology products in general use and shall not restrict participants’ access to the award procedure. The Commission shall report regularly to the European Parliament and to the Council on the progress of the application of this paragraph. Devices for the electronic receipt of application documents shall guarantee, through technical means and appro­priate procedures, that: (a) the participant can be authenticated with certainty; (b) the exact time and date of the receipt of application documents can be determined precisely; L 193/104  (c) only authorised persons have access to the data transmitted and may set or change the dates for opening the application documents; (d) during the different stages of the award procedure only authorised persons have access to all data submitted and may give access to the data as needed for the procedure; (e) it is reasonably ensured that any attempt to infringe any of the conditions set out in points (a) to (d) can be detected. The first subparagraph shall not apply to contracts below the thresholds referred to in Article 175(1). Where the authorising officer responsible authorises submission of application documents by electronic means, the electronic documents submitted by means of such systems shall be deemed to be the originals. Where submission is by letter, participants may choose to submit application documents: (a) either by post or by courier service, in which case the evidence shall be constituted by the postmark or the date of the deposit slip; (b) by hand-delivery to the premises of the authorising officer responsible by the participant in person or by an agent, in which case the evidence shall be constituted by the acknowledgement of receipt. By submitting application documents, participants accept to receive notification of the outcome of the procedure by electronic means. Paragraphs 1 to 6 of this Article shall not apply to the selection of persons or entities implementing Union funds pursuant to point (c) of the first subparagraph of Article 62(1). CHAPTER 3 Rules applicable to direct management"
chapter 3 rule,facet of,direct management,TITLE V COMMON RULES,Article 149  Submission of application documents,paragraphs 1 to 6 of this article shall not apply to the selection of persons or entities implementing union funds pursuant to point (c) of the first subparagraph of article 62(1). chapter 3 rules applicable to direct management,chapter 3 rules applicable to direct management,"The arrangements for the submission of application documents shall be determined by the authorising officer responsible who may choose an exclusive method of submission. The means of communication chosen shall be such as to ensure that there is genuine competition and that the following conditions are satisfied: (a) each submission contains all the information required for its evaluation; (b) the integrity of data is preserved; (c) the confidentiality of application documents is preserved; (d) the protection of personal data in accordance with Regulation (EC) No 45/2001 is ensured. The Commission shall ensure by appropriate means and in accordance with Article 147(1) that participants may submit the application documents and any supporting evidence in an electronic format. Any electronic communication system used to support communications and information exchanges shall be non-discriminatory, generally available and interoperable with information and communication technology products in general use and shall not restrict participants’ access to the award procedure. The Commission shall report regularly to the European Parliament and to the Council on the progress of the application of this paragraph. Devices for the electronic receipt of application documents shall guarantee, through technical means and appro­priate procedures, that: (a) the participant can be authenticated with certainty; (b) the exact time and date of the receipt of application documents can be determined precisely; L 193/104  (c) only authorised persons have access to the data transmitted and may set or change the dates for opening the application documents; (d) during the different stages of the award procedure only authorised persons have access to all data submitted and may give access to the data as needed for the procedure; (e) it is reasonably ensured that any attempt to infringe any of the conditions set out in points (a) to (d) can be detected. The first subparagraph shall not apply to contracts below the thresholds referred to in Article 175(1). Where the authorising officer responsible authorises submission of application documents by electronic means, the electronic documents submitted by means of such systems shall be deemed to be the originals. Where submission is by letter, participants may choose to submit application documents: (a) either by post or by courier service, in which case the evidence shall be constituted by the postmark or the date of the deposit slip; (b) by hand-delivery to the premises of the authorising officer responsible by the participant in person or by an agent, in which case the evidence shall be constituted by the acknowledgement of receipt. By submitting application documents, participants accept to receive notification of the outcome of the procedure by electronic means. Paragraphs 1 to 6 of this Article shall not apply to the selection of persons or entities implementing Union funds pursuant to point (c) of the first subparagraph of Article 62(1). CHAPTER 3 Rules applicable to direct management"
chapter 3 rule,main subject,direct management,TITLE V COMMON RULES,Article 149  Submission of application documents,paragraphs 1 to 6 of this article shall not apply to the selection of persons or entities implementing union funds pursuant to point (c) of the first subparagraph of article 62(1). chapter 3 rules applicable to direct management,chapter 3 rules applicable to direct management,"The arrangements for the submission of application documents shall be determined by the authorising officer responsible who may choose an exclusive method of submission. The means of communication chosen shall be such as to ensure that there is genuine competition and that the following conditions are satisfied: (a) each submission contains all the information required for its evaluation; (b) the integrity of data is preserved; (c) the confidentiality of application documents is preserved; (d) the protection of personal data in accordance with Regulation (EC) No 45/2001 is ensured. The Commission shall ensure by appropriate means and in accordance with Article 147(1) that participants may submit the application documents and any supporting evidence in an electronic format. Any electronic communication system used to support communications and information exchanges shall be non-discriminatory, generally available and interoperable with information and communication technology products in general use and shall not restrict participants’ access to the award procedure. The Commission shall report regularly to the European Parliament and to the Council on the progress of the application of this paragraph. Devices for the electronic receipt of application documents shall guarantee, through technical means and appro­priate procedures, that: (a) the participant can be authenticated with certainty; (b) the exact time and date of the receipt of application documents can be determined precisely; L 193/104  (c) only authorised persons have access to the data transmitted and may set or change the dates for opening the application documents; (d) during the different stages of the award procedure only authorised persons have access to all data submitted and may give access to the data as needed for the procedure; (e) it is reasonably ensured that any attempt to infringe any of the conditions set out in points (a) to (d) can be detected. The first subparagraph shall not apply to contracts below the thresholds referred to in Article 175(1). Where the authorising officer responsible authorises submission of application documents by electronic means, the electronic documents submitted by means of such systems shall be deemed to be the originals. Where submission is by letter, participants may choose to submit application documents: (a) either by post or by courier service, in which case the evidence shall be constituted by the postmark or the date of the deposit slip; (b) by hand-delivery to the premises of the authorising officer responsible by the participant in person or by an agent, in which case the evidence shall be constituted by the acknowledgement of receipt. By submitting application documents, participants accept to receive notification of the outcome of the procedure by electronic means. Paragraphs 1 to 6 of this Article shall not apply to the selection of persons or entities implementing Union funds pursuant to point (c) of the first subparagraph of Article 62(1). CHAPTER 3 Rules applicable to direct management"
evaluation committee,field of work,evaluation,TITLE V COMMON RULES,Article 150  Evaluation committee,application documents shall be evaluated by an evaluation committee.,application documents shall be evaluated by an evaluation committee,"Application documents shall be evaluated by an evaluation committee. The evaluation committee shall be appointed by the authorising officer responsible. The evaluation committee shall be made up of at least three persons. The members of the evaluation committee evaluating grant applications or tenders shall represent at least two organisational entities of Union institutions or Union bodies referred to in Articles 68, 70 and 71 with no hierarchical link between them, at least one of which does not come under the authorising officer responsible. Where representations and local units outside the Union, such as a Union delegation, office or branch office in a third country, and Union bodies referred to in Articles 68, 70 and 71 have no separate entities, the requirement of organisational entities with no hierarchical link between them shall not apply. External experts may assist the evaluation committee pursuant to a decision of the authorising officer responsible. Members of the evaluation committee may be external experts where that possibility is provided for in the basic act. The members of the evaluation committee evaluating applications in a contest for prizes may be persons referred to in the first subparagraph of paragraph 3 or external experts. The members of the evaluation committee and the external experts shall comply with Article 61."
evaluation committee,use,evaluation,TITLE V COMMON RULES,Article 150  Evaluation committee,application documents shall be evaluated by an evaluation committee.,application documents shall be evaluated by an evaluation committee,"Application documents shall be evaluated by an evaluation committee. The evaluation committee shall be appointed by the authorising officer responsible. The evaluation committee shall be made up of at least three persons. The members of the evaluation committee evaluating grant applications or tenders shall represent at least two organisational entities of Union institutions or Union bodies referred to in Articles 68, 70 and 71 with no hierarchical link between them, at least one of which does not come under the authorising officer responsible. Where representations and local units outside the Union, such as a Union delegation, office or branch office in a third country, and Union bodies referred to in Articles 68, 70 and 71 have no separate entities, the requirement of organisational entities with no hierarchical link between them shall not apply. External experts may assist the evaluation committee pursuant to a decision of the authorising officer responsible. Members of the evaluation committee may be external experts where that possibility is provided for in the basic act. The members of the evaluation committee evaluating applications in a contest for prizes may be persons referred to in the first subparagraph of paragraph 3 or external experts. The members of the evaluation committee and the external experts shall comply with Article 61."
evaluation committee,facet of,evaluation,TITLE V COMMON RULES,Article 150  Evaluation committee,application documents shall be evaluated by an evaluation committee.,application documents shall be evaluated by an evaluation committee,"Application documents shall be evaluated by an evaluation committee. The evaluation committee shall be appointed by the authorising officer responsible. The evaluation committee shall be made up of at least three persons. The members of the evaluation committee evaluating grant applications or tenders shall represent at least two organisational entities of Union institutions or Union bodies referred to in Articles 68, 70 and 71 with no hierarchical link between them, at least one of which does not come under the authorising officer responsible. Where representations and local units outside the Union, such as a Union delegation, office or branch office in a third country, and Union bodies referred to in Articles 68, 70 and 71 have no separate entities, the requirement of organisational entities with no hierarchical link between them shall not apply. External experts may assist the evaluation committee pursuant to a decision of the authorising officer responsible. Members of the evaluation committee may be external experts where that possibility is provided for in the basic act. The members of the evaluation committee evaluating applications in a contest for prizes may be persons referred to in the first subparagraph of paragraph 3 or external experts. The members of the evaluation committee and the external experts shall comply with Article 61."
evaluation committee,appointed by,authorise officer,TITLE V COMMON RULES,Article 150  Evaluation committee,an evaluation committee shall be appointed by the authorising officer responsible. an evaluation committee shall be made up of at least three persons.,an evaluation committee shall be appointed by the authorising officer responsible,"Application documents shall be evaluated by an evaluation committee. The evaluation committee shall be appointed by the authorising officer responsible. The evaluation committee shall be made up of at least three persons. The members of the evaluation committee evaluating grant applications or tenders shall represent at least two organisational entities of Union institutions or Union bodies referred to in Articles 68, 70 and 71 with no hierarchical link between them, at least one of which does not come under the authorising officer responsible. Where representations and local units outside the Union, such as a Union delegation, office or branch office in a third country, and Union bodies referred to in Articles 68, 70 and 71 have no separate entities, the requirement of organisational entities with no hierarchical link between them shall not apply. External experts may assist the evaluation committee pursuant to a decision of the authorising officer responsible. Members of the evaluation committee may be external experts where that possibility is provided for in the basic act. The members of the evaluation committee evaluating applications in a contest for prizes may be persons referred to in the first subparagraph of paragraph 3 or external experts. The members of the evaluation committee and the external experts shall comply with Article 61."
branch office,subclass of,representation,TITLE V COMMON RULES,Article 150  Evaluation committee,"the members of an evaluation committee evaluating grant applications or tenders shall represent at least two organisational entities of union institutions or union bodies referred to in articles 68, 70 and 71 with no hierarchical link between the members of the evaluation committee evaluating grant applications or tenders, at least one of which does not come under the authorising officer responsible. where representations and local units outside the union, such as a union delegation, office or branch office in a third country, and union bodies referred to in articles 68, 70 and 71 have no separate entities, the requirement of organisational entities with no hierarchical link between representations and local units outside the union, such as a union delegation, office or branch office in a third country, and union bodies shall not apply. external experts may assist an evaluation committee pursuant to a decision of the authorising officer responsible. members of an evaluation committee may be external experts where that possibility is provided for in the basic act.","where representations and local units outside the union, such as a union delegation, office or branch office in a third country, and union bodies referred to in articles 68, 70 and 71 have no separate entities, the requirement of organisational entities with no hierarchical link between representations and local units outside the union, such as a union delegation, office or branch office in a third country, and union bodies shall not apply","Application documents shall be evaluated by an evaluation committee. The evaluation committee shall be appointed by the authorising officer responsible. The evaluation committee shall be made up of at least three persons. The members of the evaluation committee evaluating grant applications or tenders shall represent at least two organisational entities of Union institutions or Union bodies referred to in Articles 68, 70 and 71 with no hierarchical link between them, at least one of which does not come under the authorising officer responsible. Where representations and local units outside the Union, such as a Union delegation, office or branch office in a third country, and Union bodies referred to in Articles 68, 70 and 71 have no separate entities, the requirement of organisational entities with no hierarchical link between them shall not apply. External experts may assist the evaluation committee pursuant to a decision of the authorising officer responsible. Members of the evaluation committee may be external experts where that possibility is provided for in the basic act. The members of the evaluation committee evaluating applications in a contest for prizes may be persons referred to in the first subparagraph of paragraph 3 or external experts. The members of the evaluation committee and the external experts shall comply with Article 61."
union body,part of,union,TITLE V COMMON RULES,Article 150  Evaluation committee,"the members of an evaluation committee evaluating grant applications or tenders shall represent at least two organisational entities of union institutions or union bodies referred to in articles 68, 70 and 71 with no hierarchical link between the members of the evaluation committee evaluating grant applications or tenders, at least one of which does not come under the authorising officer responsible. where representations and local units outside the union, such as a union delegation, office or branch office in a third country, and union bodies referred to in articles 68, 70 and 71 have no separate entities, the requirement of organisational entities with no hierarchical link between representations and local units outside the union, such as a union delegation, office or branch office in a third country, and union bodies shall not apply. external experts may assist an evaluation committee pursuant to a decision of the authorising officer responsible. members of an evaluation committee may be external experts where that possibility is provided for in the basic act.","where representations and local units outside the union, such as a union delegation, office or branch office in a third country, and union bodies referred to in articles 68, 70 and 71 have no separate entities, the requirement of organisational entities with no hierarchical link between representations and local units outside the union, such as a union delegation, office or branch office in a third country, and union bodies shall not apply","Application documents shall be evaluated by an evaluation committee. The evaluation committee shall be appointed by the authorising officer responsible. The evaluation committee shall be made up of at least three persons. The members of the evaluation committee evaluating grant applications or tenders shall represent at least two organisational entities of Union institutions or Union bodies referred to in Articles 68, 70 and 71 with no hierarchical link between them, at least one of which does not come under the authorising officer responsible. Where representations and local units outside the Union, such as a Union delegation, office or branch office in a third country, and Union bodies referred to in Articles 68, 70 and 71 have no separate entities, the requirement of organisational entities with no hierarchical link between them shall not apply. External experts may assist the evaluation committee pursuant to a decision of the authorising officer responsible. Members of the evaluation committee may be external experts where that possibility is provided for in the basic act. The members of the evaluation committee evaluating applications in a contest for prizes may be persons referred to in the first subparagraph of paragraph 3 or external experts. The members of the evaluation committee and the external experts shall comply with Article 61."
union,has part,union body,TITLE V COMMON RULES,Article 150  Evaluation committee,"the members of an evaluation committee evaluating grant applications or tenders shall represent at least two organisational entities of union institutions or union bodies referred to in articles 68, 70 and 71 with no hierarchical link between the members of the evaluation committee evaluating grant applications or tenders, at least one of which does not come under the authorising officer responsible. where representations and local units outside the union, such as a union delegation, office or branch office in a third country, and union bodies referred to in articles 68, 70 and 71 have no separate entities, the requirement of organisational entities with no hierarchical link between representations and local units outside the union, such as a union delegation, office or branch office in a third country, and union bodies shall not apply. external experts may assist an evaluation committee pursuant to a decision of the authorising officer responsible. members of an evaluation committee may be external experts where that possibility is provided for in the basic act.","where representations and local units outside the union, such as a union delegation, office or branch office in a third country, and union bodies referred to in articles 68, 70 and 71 have no separate entities, the requirement of organisational entities with no hierarchical link between representations and local units outside the union, such as a union delegation, office or branch office in a third country, and union bodies shall not apply","Application documents shall be evaluated by an evaluation committee. The evaluation committee shall be appointed by the authorising officer responsible. The evaluation committee shall be made up of at least three persons. The members of the evaluation committee evaluating grant applications or tenders shall represent at least two organisational entities of Union institutions or Union bodies referred to in Articles 68, 70 and 71 with no hierarchical link between them, at least one of which does not come under the authorising officer responsible. Where representations and local units outside the Union, such as a Union delegation, office or branch office in a third country, and Union bodies referred to in Articles 68, 70 and 71 have no separate entities, the requirement of organisational entities with no hierarchical link between them shall not apply. External experts may assist the evaluation committee pursuant to a decision of the authorising officer responsible. Members of the evaluation committee may be external experts where that possibility is provided for in the basic act. The members of the evaluation committee evaluating applications in a contest for prizes may be persons referred to in the first subparagraph of paragraph 3 or external experts. The members of the evaluation committee and the external experts shall comply with Article 61."
evaluation committee,subclass of,authorise officer,TITLE V COMMON RULES,Article 150  Evaluation committee,"the members of an evaluation committee evaluating grant applications or tenders shall represent at least two organisational entities of union institutions or union bodies referred to in articles 68, 70 and 71 with no hierarchical link between the members of the evaluation committee evaluating grant applications or tenders, at least one of which does not come under the authorising officer responsible. where representations and local units outside the union, such as a union delegation, office or branch office in a third country, and union bodies referred to in articles 68, 70 and 71 have no separate entities, the requirement of organisational entities with no hierarchical link between representations and local units outside the union, such as a union delegation, office or branch office in a third country, and union bodies shall not apply. external experts may assist an evaluation committee pursuant to a decision of the authorising officer responsible. members of an evaluation committee may be external experts where that possibility is provided for in the basic act.",external experts may assist an evaluation committee pursuant to a decision of the authorising officer responsible,"Application documents shall be evaluated by an evaluation committee. The evaluation committee shall be appointed by the authorising officer responsible. The evaluation committee shall be made up of at least three persons. The members of the evaluation committee evaluating grant applications or tenders shall represent at least two organisational entities of Union institutions or Union bodies referred to in Articles 68, 70 and 71 with no hierarchical link between them, at least one of which does not come under the authorising officer responsible. Where representations and local units outside the Union, such as a Union delegation, office or branch office in a third country, and Union bodies referred to in Articles 68, 70 and 71 have no separate entities, the requirement of organisational entities with no hierarchical link between them shall not apply. External experts may assist the evaluation committee pursuant to a decision of the authorising officer responsible. Members of the evaluation committee may be external experts where that possibility is provided for in the basic act. The members of the evaluation committee evaluating applications in a contest for prizes may be persons referred to in the first subparagraph of paragraph 3 or external experts. The members of the evaluation committee and the external experts shall comply with Article 61."
evaluation committee,has part,authorise officer,TITLE V COMMON RULES,Article 150  Evaluation committee,"the members of an evaluation committee evaluating grant applications or tenders shall represent at least two organisational entities of union institutions or union bodies referred to in articles 68, 70 and 71 with no hierarchical link between the members of the evaluation committee evaluating grant applications or tenders, at least one of which does not come under the authorising officer responsible. where representations and local units outside the union, such as a union delegation, office or branch office in a third country, and union bodies referred to in articles 68, 70 and 71 have no separate entities, the requirement of organisational entities with no hierarchical link between representations and local units outside the union, such as a union delegation, office or branch office in a third country, and union bodies shall not apply. external experts may assist an evaluation committee pursuant to a decision of the authorising officer responsible. members of an evaluation committee may be external experts where that possibility is provided for in the basic act.",external experts may assist an evaluation committee pursuant to a decision of the authorising officer responsible,"Application documents shall be evaluated by an evaluation committee. The evaluation committee shall be appointed by the authorising officer responsible. The evaluation committee shall be made up of at least three persons. The members of the evaluation committee evaluating grant applications or tenders shall represent at least two organisational entities of Union institutions or Union bodies referred to in Articles 68, 70 and 71 with no hierarchical link between them, at least one of which does not come under the authorising officer responsible. Where representations and local units outside the Union, such as a Union delegation, office or branch office in a third country, and Union bodies referred to in Articles 68, 70 and 71 have no separate entities, the requirement of organisational entities with no hierarchical link between them shall not apply. External experts may assist the evaluation committee pursuant to a decision of the authorising officer responsible. Members of the evaluation committee may be external experts where that possibility is provided for in the basic act. The members of the evaluation committee evaluating applications in a contest for prizes may be persons referred to in the first subparagraph of paragraph 3 or external experts. The members of the evaluation committee and the external experts shall comply with Article 61."
evaluation committee,part of,authorise officer,TITLE V COMMON RULES,Article 150  Evaluation committee,"the members of an evaluation committee evaluating grant applications or tenders shall represent at least two organisational entities of union institutions or union bodies referred to in articles 68, 70 and 71 with no hierarchical link between the members of the evaluation committee evaluating grant applications or tenders, at least one of which does not come under the authorising officer responsible. where representations and local units outside the union, such as a union delegation, office or branch office in a third country, and union bodies referred to in articles 68, 70 and 71 have no separate entities, the requirement of organisational entities with no hierarchical link between representations and local units outside the union, such as a union delegation, office or branch office in a third country, and union bodies shall not apply. external experts may assist an evaluation committee pursuant to a decision of the authorising officer responsible. members of an evaluation committee may be external experts where that possibility is provided for in the basic act.",external experts may assist an evaluation committee pursuant to a decision of the authorising officer responsible,"Application documents shall be evaluated by an evaluation committee. The evaluation committee shall be appointed by the authorising officer responsible. The evaluation committee shall be made up of at least three persons. The members of the evaluation committee evaluating grant applications or tenders shall represent at least two organisational entities of Union institutions or Union bodies referred to in Articles 68, 70 and 71 with no hierarchical link between them, at least one of which does not come under the authorising officer responsible. Where representations and local units outside the Union, such as a Union delegation, office or branch office in a third country, and Union bodies referred to in Articles 68, 70 and 71 have no separate entities, the requirement of organisational entities with no hierarchical link between them shall not apply. External experts may assist the evaluation committee pursuant to a decision of the authorising officer responsible. Members of the evaluation committee may be external experts where that possibility is provided for in the basic act. The members of the evaluation committee evaluating applications in a contest for prizes may be persons referred to in the first subparagraph of paragraph 3 or external experts. The members of the evaluation committee and the external experts shall comply with Article 61."
evaluation committee,subclass of,expert,TITLE V COMMON RULES,Article 150  Evaluation committee,"the members of an evaluation committee evaluating grant applications or tenders shall represent at least two organisational entities of union institutions or union bodies referred to in articles 68, 70 and 71 with no hierarchical link between the members of the evaluation committee evaluating grant applications or tenders, at least one of which does not come under the authorising officer responsible. where representations and local units outside the union, such as a union delegation, office or branch office in a third country, and union bodies referred to in articles 68, 70 and 71 have no separate entities, the requirement of organisational entities with no hierarchical link between representations and local units outside the union, such as a union delegation, office or branch office in a third country, and union bodies shall not apply. external experts may assist an evaluation committee pursuant to a decision of the authorising officer responsible. members of an evaluation committee may be external experts where that possibility is provided for in the basic act.",members of an evaluation committee may be external experts where that possibility is provided for in the basic act,"Application documents shall be evaluated by an evaluation committee. The evaluation committee shall be appointed by the authorising officer responsible. The evaluation committee shall be made up of at least three persons. The members of the evaluation committee evaluating grant applications or tenders shall represent at least two organisational entities of Union institutions or Union bodies referred to in Articles 68, 70 and 71 with no hierarchical link between them, at least one of which does not come under the authorising officer responsible. Where representations and local units outside the Union, such as a Union delegation, office or branch office in a third country, and Union bodies referred to in Articles 68, 70 and 71 have no separate entities, the requirement of organisational entities with no hierarchical link between them shall not apply. External experts may assist the evaluation committee pursuant to a decision of the authorising officer responsible. Members of the evaluation committee may be external experts where that possibility is provided for in the basic act. The members of the evaluation committee evaluating applications in a contest for prizes may be persons referred to in the first subparagraph of paragraph 3 or external experts. The members of the evaluation committee and the external experts shall comply with Article 61."
evaluation committee,part of,basic act,TITLE V COMMON RULES,Article 150  Evaluation committee,"the members of an evaluation committee evaluating grant applications or tenders shall represent at least two organisational entities of union institutions or union bodies referred to in articles 68, 70 and 71 with no hierarchical link between the members of the evaluation committee evaluating grant applications or tenders, at least one of which does not come under the authorising officer responsible. where representations and local units outside the union, such as a union delegation, office or branch office in a third country, and union bodies referred to in articles 68, 70 and 71 have no separate entities, the requirement of organisational entities with no hierarchical link between representations and local units outside the union, such as a union delegation, office or branch office in a third country, and union bodies shall not apply. external experts may assist an evaluation committee pursuant to a decision of the authorising officer responsible. members of an evaluation committee may be external experts where that possibility is provided for in the basic act.",members of an evaluation committee may be external experts where that possibility is provided for in the basic act,"Application documents shall be evaluated by an evaluation committee. The evaluation committee shall be appointed by the authorising officer responsible. The evaluation committee shall be made up of at least three persons. The members of the evaluation committee evaluating grant applications or tenders shall represent at least two organisational entities of Union institutions or Union bodies referred to in Articles 68, 70 and 71 with no hierarchical link between them, at least one of which does not come under the authorising officer responsible. Where representations and local units outside the Union, such as a Union delegation, office or branch office in a third country, and Union bodies referred to in Articles 68, 70 and 71 have no separate entities, the requirement of organisational entities with no hierarchical link between them shall not apply. External experts may assist the evaluation committee pursuant to a decision of the authorising officer responsible. Members of the evaluation committee may be external experts where that possibility is provided for in the basic act. The members of the evaluation committee evaluating applications in a contest for prizes may be persons referred to in the first subparagraph of paragraph 3 or external experts. The members of the evaluation committee and the external experts shall comply with Article 61."
