Head,Relation,Tail,Title,Article,Paragraph_Coreferenced,Sentence_Coreferenced,Article_Content
budgetary guarantee,part of,article 621,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 219  Implementation of budgetary guarantees,"budgetary guarantees shall be implemented pursuant to point (c) of the first subparagraph of article 62(1) or, in exceptional cases, pursuant to point (a) of the first subparagraph of article 62(1).","budgetary guarantees shall be implemented pursuant to point (c) of the first subparagraph of article 62(1) or, in exceptional cases, pursuant to point (a) of the first subparagraph of article 62(1)","Budgetary guarantees shall be irrevocable, unconditional and on demand for the types of operations covered. Budgetary guarantees shall be implemented pursuant to point (c) of the first subparagraph of Article 62(1) or, in exceptional cases, pursuant to point (a) of the first subparagraph of Article 62(1). A budgetary guarantee shall only cover financing and investment operations which comply with points (a) to (d) of the first subparagraph of Article 209(2). Counterparts shall contribute with their own resources to the operations covered by the budgetary guarantee. L 193/138  The Commission shall conclude a guarantee agreement with the counterpart. The granting of the budgetary guarantee is subject to the entry into force of the guarantee agreement. Counterparts shall provide the Commission annually with: (a) a risk assessment and grading information concerning the operations covered by the budgetary guarantee as well as expected defaults; (b) information on the outstanding financial obligation arising for the Union from the budgetary guarantee, broken down by individual operations, measured in compliance with the Union accounting rules as referred to in Article 80 or with IPSAS; (c) the total profits or losses deriving from the operations covered by the budgetary guarantee. S e c t i o n 3 F i n a n c i a l a s s i s t a n c e"
investment,subclass of,financing,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 219  Implementation of budgetary guarantees,a budgetary guarantee shall only cover financing and investment operations which comply with points (a) to (d) of the first subparagraph of article 209(2).,a budgetary guarantee shall only cover financing and investment operations which comply with points (a) to (d) of the first subparagraph of article 209(2),"Budgetary guarantees shall be irrevocable, unconditional and on demand for the types of operations covered. Budgetary guarantees shall be implemented pursuant to point (c) of the first subparagraph of Article 62(1) or, in exceptional cases, pursuant to point (a) of the first subparagraph of Article 62(1). A budgetary guarantee shall only cover financing and investment operations which comply with points (a) to (d) of the first subparagraph of Article 209(2). Counterparts shall contribute with their own resources to the operations covered by the budgetary guarantee. L 193/138  The Commission shall conclude a guarantee agreement with the counterpart. The granting of the budgetary guarantee is subject to the entry into force of the guarantee agreement. Counterparts shall provide the Commission annually with: (a) a risk assessment and grading information concerning the operations covered by the budgetary guarantee as well as expected defaults; (b) information on the outstanding financial obligation arising for the Union from the budgetary guarantee, broken down by individual operations, measured in compliance with the Union accounting rules as referred to in Article 80 or with IPSAS; (c) the total profits or losses deriving from the operations covered by the budgetary guarantee. S e c t i o n 3 F i n a n c i a l a s s i s t a n c e"
financing,subclass of,investment,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 219  Implementation of budgetary guarantees,a budgetary guarantee shall only cover financing and investment operations which comply with points (a) to (d) of the first subparagraph of article 209(2).,a budgetary guarantee shall only cover financing and investment operations which comply with points (a) to (d) of the first subparagraph of article 209(2),"Budgetary guarantees shall be irrevocable, unconditional and on demand for the types of operations covered. Budgetary guarantees shall be implemented pursuant to point (c) of the first subparagraph of Article 62(1) or, in exceptional cases, pursuant to point (a) of the first subparagraph of Article 62(1). A budgetary guarantee shall only cover financing and investment operations which comply with points (a) to (d) of the first subparagraph of Article 209(2). Counterparts shall contribute with their own resources to the operations covered by the budgetary guarantee. L 193/138  The Commission shall conclude a guarantee agreement with the counterpart. The granting of the budgetary guarantee is subject to the entry into force of the guarantee agreement. Counterparts shall provide the Commission annually with: (a) a risk assessment and grading information concerning the operations covered by the budgetary guarantee as well as expected defaults; (b) information on the outstanding financial obligation arising for the Union from the budgetary guarantee, broken down by individual operations, measured in compliance with the Union accounting rules as referred to in Article 80 or with IPSAS; (c) the total profits or losses deriving from the operations covered by the budgetary guarantee. S e c t i o n 3 F i n a n c i a l a s s i s t a n c e"
financing,use,investment,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 219  Implementation of budgetary guarantees,a budgetary guarantee shall only cover financing and investment operations which comply with points (a) to (d) of the first subparagraph of article 209(2).,a budgetary guarantee shall only cover financing and investment operations which comply with points (a) to (d) of the first subparagraph of article 209(2),"Budgetary guarantees shall be irrevocable, unconditional and on demand for the types of operations covered. Budgetary guarantees shall be implemented pursuant to point (c) of the first subparagraph of Article 62(1) or, in exceptional cases, pursuant to point (a) of the first subparagraph of Article 62(1). A budgetary guarantee shall only cover financing and investment operations which comply with points (a) to (d) of the first subparagraph of Article 209(2). Counterparts shall contribute with their own resources to the operations covered by the budgetary guarantee. L 193/138  The Commission shall conclude a guarantee agreement with the counterpart. The granting of the budgetary guarantee is subject to the entry into force of the guarantee agreement. Counterparts shall provide the Commission annually with: (a) a risk assessment and grading information concerning the operations covered by the budgetary guarantee as well as expected defaults; (b) information on the outstanding financial obligation arising for the Union from the budgetary guarantee, broken down by individual operations, measured in compliance with the Union accounting rules as referred to in Article 80 or with IPSAS; (c) the total profits or losses deriving from the operations covered by the budgetary guarantee. S e c t i o n 3 F i n a n c i a l a s s i s t a n c e"
budget guarantee,facet of,budgetary,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 219  Implementation of budgetary guarantees,counterparts shall contribute with counterparts own resources to the operations covered by a budgetary guarantee. l 193/138,counterparts shall contribute with counterparts own resources to the operations covered by a budgetary guarantee,"Budgetary guarantees shall be irrevocable, unconditional and on demand for the types of operations covered. Budgetary guarantees shall be implemented pursuant to point (c) of the first subparagraph of Article 62(1) or, in exceptional cases, pursuant to point (a) of the first subparagraph of Article 62(1). A budgetary guarantee shall only cover financing and investment operations which comply with points (a) to (d) of the first subparagraph of Article 209(2). Counterparts shall contribute with their own resources to the operations covered by the budgetary guarantee. L 193/138  The Commission shall conclude a guarantee agreement with the counterpart. The granting of the budgetary guarantee is subject to the entry into force of the guarantee agreement. Counterparts shall provide the Commission annually with: (a) a risk assessment and grading information concerning the operations covered by the budgetary guarantee as well as expected defaults; (b) information on the outstanding financial obligation arising for the Union from the budgetary guarantee, broken down by individual operations, measured in compliance with the Union accounting rules as referred to in Article 80 or with IPSAS; (c) the total profits or losses deriving from the operations covered by the budgetary guarantee. S e c t i o n 3 F i n a n c i a l a s s i s t a n c e"
budgetary guarantee,subclass of,guarantee agreement,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 219  Implementation of budgetary guarantees,a budgetary guarantee shall conclude a guarantee agreement with the counterpart. the granting of a budgetary guarantee is subject to the entry into force of the guarantee agreement.,a budgetary guarantee shall conclude a guarantee agreement with the counterpart,"Budgetary guarantees shall be irrevocable, unconditional and on demand for the types of operations covered. Budgetary guarantees shall be implemented pursuant to point (c) of the first subparagraph of Article 62(1) or, in exceptional cases, pursuant to point (a) of the first subparagraph of Article 62(1). A budgetary guarantee shall only cover financing and investment operations which comply with points (a) to (d) of the first subparagraph of Article 209(2). Counterparts shall contribute with their own resources to the operations covered by the budgetary guarantee. L 193/138  The Commission shall conclude a guarantee agreement with the counterpart. The granting of the budgetary guarantee is subject to the entry into force of the guarantee agreement. Counterparts shall provide the Commission annually with: (a) a risk assessment and grading information concerning the operations covered by the budgetary guarantee as well as expected defaults; (b) information on the outstanding financial obligation arising for the Union from the budgetary guarantee, broken down by individual operations, measured in compliance with the Union accounting rules as referred to in Article 80 or with IPSAS; (c) the total profits or losses deriving from the operations covered by the budgetary guarantee. S e c t i o n 3 F i n a n c i a l a s s i s t a n c e"
guarantee agreement,subclass of,budgetary guarantee,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 219  Implementation of budgetary guarantees,a budgetary guarantee shall conclude a guarantee agreement with the counterpart. the granting of a budgetary guarantee is subject to the entry into force of the guarantee agreement.,a budgetary guarantee shall conclude a guarantee agreement with the counterpart,"Budgetary guarantees shall be irrevocable, unconditional and on demand for the types of operations covered. Budgetary guarantees shall be implemented pursuant to point (c) of the first subparagraph of Article 62(1) or, in exceptional cases, pursuant to point (a) of the first subparagraph of Article 62(1). A budgetary guarantee shall only cover financing and investment operations which comply with points (a) to (d) of the first subparagraph of Article 209(2). Counterparts shall contribute with their own resources to the operations covered by the budgetary guarantee. L 193/138  The Commission shall conclude a guarantee agreement with the counterpart. The granting of the budgetary guarantee is subject to the entry into force of the guarantee agreement. Counterparts shall provide the Commission annually with: (a) a risk assessment and grading information concerning the operations covered by the budgetary guarantee as well as expected defaults; (b) information on the outstanding financial obligation arising for the Union from the budgetary guarantee, broken down by individual operations, measured in compliance with the Union accounting rules as referred to in Article 80 or with IPSAS; (c) the total profits or losses deriving from the operations covered by the budgetary guarantee. S e c t i o n 3 F i n a n c i a l a s s i s t a n c e"
guarantee agreement,main subject,guarantee,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 219  Implementation of budgetary guarantees,a budgetary guarantee shall conclude a guarantee agreement with the counterpart. the granting of a budgetary guarantee is subject to the entry into force of the guarantee agreement.,the granting of a budgetary guarantee is subject to the entry into force of the guarantee agreement,"Budgetary guarantees shall be irrevocable, unconditional and on demand for the types of operations covered. Budgetary guarantees shall be implemented pursuant to point (c) of the first subparagraph of Article 62(1) or, in exceptional cases, pursuant to point (a) of the first subparagraph of Article 62(1). A budgetary guarantee shall only cover financing and investment operations which comply with points (a) to (d) of the first subparagraph of Article 209(2). Counterparts shall contribute with their own resources to the operations covered by the budgetary guarantee. L 193/138  The Commission shall conclude a guarantee agreement with the counterpart. The granting of the budgetary guarantee is subject to the entry into force of the guarantee agreement. Counterparts shall provide the Commission annually with: (a) a risk assessment and grading information concerning the operations covered by the budgetary guarantee as well as expected defaults; (b) information on the outstanding financial obligation arising for the Union from the budgetary guarantee, broken down by individual operations, measured in compliance with the Union accounting rules as referred to in Article 80 or with IPSAS; (c) the total profits or losses deriving from the operations covered by the budgetary guarantee. S e c t i o n 3 F i n a n c i a l a s s i s t a n c e"
guarantee agreement,facet of,guarantee,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 219  Implementation of budgetary guarantees,a budgetary guarantee shall conclude a guarantee agreement with the counterpart. the granting of a budgetary guarantee is subject to the entry into force of the guarantee agreement.,the granting of a budgetary guarantee is subject to the entry into force of the guarantee agreement,"Budgetary guarantees shall be irrevocable, unconditional and on demand for the types of operations covered. Budgetary guarantees shall be implemented pursuant to point (c) of the first subparagraph of Article 62(1) or, in exceptional cases, pursuant to point (a) of the first subparagraph of Article 62(1). A budgetary guarantee shall only cover financing and investment operations which comply with points (a) to (d) of the first subparagraph of Article 209(2). Counterparts shall contribute with their own resources to the operations covered by the budgetary guarantee. L 193/138  The Commission shall conclude a guarantee agreement with the counterpart. The granting of the budgetary guarantee is subject to the entry into force of the guarantee agreement. Counterparts shall provide the Commission annually with: (a) a risk assessment and grading information concerning the operations covered by the budgetary guarantee as well as expected defaults; (b) information on the outstanding financial obligation arising for the Union from the budgetary guarantee, broken down by individual operations, measured in compliance with the Union accounting rules as referred to in Article 80 or with IPSAS; (c) the total profits or losses deriving from the operations covered by the budgetary guarantee. S e c t i o n 3 F i n a n c i a l a s s i s t a n c e"
accounting rule,facet of,financial obligation,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 219  Implementation of budgetary guarantees,"counterparts shall provide a budgetary guarantee annually with: (a) a risk assessment and grading information concerning the operations covered by the budgetary guarantee as well as expected defaults; (b) information on the outstanding financial obligation arising for the union from the budgetary guarantee, broken down by individual operations, measured in compliance with the union accounting rules as referred to in article 80 or with ipsas; (c) the total profits or losses deriving from the operations covered by the budgetary guarantee. s e c t i o n 3 f i n a n c i a l a s s i s t a n c e","counterparts shall provide a budgetary guarantee annually with: (a) a risk assessment and grading information concerning the operations covered by the budgetary guarantee as well as expected defaults; (b) information on the outstanding financial obligation arising for the union from the budgetary guarantee, broken down by individual operations, measured in compliance with the union accounting rules as referred to in article 80 or with ipsas; (c) the total profits or losses deriving from the operations covered by the budgetary guarantee","Budgetary guarantees shall be irrevocable, unconditional and on demand for the types of operations covered. Budgetary guarantees shall be implemented pursuant to point (c) of the first subparagraph of Article 62(1) or, in exceptional cases, pursuant to point (a) of the first subparagraph of Article 62(1). A budgetary guarantee shall only cover financing and investment operations which comply with points (a) to (d) of the first subparagraph of Article 209(2). Counterparts shall contribute with their own resources to the operations covered by the budgetary guarantee. L 193/138  The Commission shall conclude a guarantee agreement with the counterpart. The granting of the budgetary guarantee is subject to the entry into force of the guarantee agreement. Counterparts shall provide the Commission annually with: (a) a risk assessment and grading information concerning the operations covered by the budgetary guarantee as well as expected defaults; (b) information on the outstanding financial obligation arising for the Union from the budgetary guarantee, broken down by individual operations, measured in compliance with the Union accounting rules as referred to in Article 80 or with IPSAS; (c) the total profits or losses deriving from the operations covered by the budgetary guarantee. S e c t i o n 3 F i n a n c i a l a s s i s t a n c e"
union accounting rule,facet of,union,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 219  Implementation of budgetary guarantees,"counterparts shall provide a budgetary guarantee annually with: (a) a risk assessment and grading information concerning the operations covered by the budgetary guarantee as well as expected defaults; (b) information on the outstanding financial obligation arising for the union from the budgetary guarantee, broken down by individual operations, measured in compliance with the union accounting rules as referred to in article 80 or with ipsas; (c) the total profits or losses deriving from the operations covered by the budgetary guarantee. s e c t i o n 3 f i n a n c i a l a s s i s t a n c e","counterparts shall provide a budgetary guarantee annually with: (a) a risk assessment and grading information concerning the operations covered by the budgetary guarantee as well as expected defaults; (b) information on the outstanding financial obligation arising for the union from the budgetary guarantee, broken down by individual operations, measured in compliance with the union accounting rules as referred to in article 80 or with ipsas; (c) the total profits or losses deriving from the operations covered by the budgetary guarantee","Budgetary guarantees shall be irrevocable, unconditional and on demand for the types of operations covered. Budgetary guarantees shall be implemented pursuant to point (c) of the first subparagraph of Article 62(1) or, in exceptional cases, pursuant to point (a) of the first subparagraph of Article 62(1). A budgetary guarantee shall only cover financing and investment operations which comply with points (a) to (d) of the first subparagraph of Article 209(2). Counterparts shall contribute with their own resources to the operations covered by the budgetary guarantee. L 193/138  The Commission shall conclude a guarantee agreement with the counterpart. The granting of the budgetary guarantee is subject to the entry into force of the guarantee agreement. Counterparts shall provide the Commission annually with: (a) a risk assessment and grading information concerning the operations covered by the budgetary guarantee as well as expected defaults; (b) information on the outstanding financial obligation arising for the Union from the budgetary guarantee, broken down by individual operations, measured in compliance with the Union accounting rules as referred to in Article 80 or with IPSAS; (c) the total profits or losses deriving from the operations covered by the budgetary guarantee. S e c t i o n 3 F i n a n c i a l a s s i s t a n c e"
accounting rule,applies to jurisdiction,union,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 219  Implementation of budgetary guarantees,"counterparts shall provide a budgetary guarantee annually with: (a) a risk assessment and grading information concerning the operations covered by the budgetary guarantee as well as expected defaults; (b) information on the outstanding financial obligation arising for the union from the budgetary guarantee, broken down by individual operations, measured in compliance with the union accounting rules as referred to in article 80 or with ipsas; (c) the total profits or losses deriving from the operations covered by the budgetary guarantee. s e c t i o n 3 f i n a n c i a l a s s i s t a n c e","counterparts shall provide a budgetary guarantee annually with: (a) a risk assessment and grading information concerning the operations covered by the budgetary guarantee as well as expected defaults; (b) information on the outstanding financial obligation arising for the union from the budgetary guarantee, broken down by individual operations, measured in compliance with the union accounting rules as referred to in article 80 or with ipsas; (c) the total profits or losses deriving from the operations covered by the budgetary guarantee","Budgetary guarantees shall be irrevocable, unconditional and on demand for the types of operations covered. Budgetary guarantees shall be implemented pursuant to point (c) of the first subparagraph of Article 62(1) or, in exceptional cases, pursuant to point (a) of the first subparagraph of Article 62(1). A budgetary guarantee shall only cover financing and investment operations which comply with points (a) to (d) of the first subparagraph of Article 209(2). Counterparts shall contribute with their own resources to the operations covered by the budgetary guarantee. L 193/138  The Commission shall conclude a guarantee agreement with the counterpart. The granting of the budgetary guarantee is subject to the entry into force of the guarantee agreement. Counterparts shall provide the Commission annually with: (a) a risk assessment and grading information concerning the operations covered by the budgetary guarantee as well as expected defaults; (b) information on the outstanding financial obligation arising for the Union from the budgetary guarantee, broken down by individual operations, measured in compliance with the Union accounting rules as referred to in Article 80 or with IPSAS; (c) the total profits or losses deriving from the operations covered by the budgetary guarantee. S e c t i o n 3 F i n a n c i a l a s s i s t a n c e"
3 f n n c l s s s t n c e,has part,s e c t o n,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 219  Implementation of budgetary guarantees,"counterparts shall provide a budgetary guarantee annually with: (a) a risk assessment and grading information concerning the operations covered by the budgetary guarantee as well as expected defaults; (b) information on the outstanding financial obligation arising for the union from the budgetary guarantee, broken down by individual operations, measured in compliance with the union accounting rules as referred to in article 80 or with ipsas; (c) the total profits or losses deriving from the operations covered by the budgetary guarantee. s e c t i o n 3 f i n a n c i a l a s s i s t a n c e",s e c t i o n 3 f i n a n c i a l a s s i s t a n c e,"Budgetary guarantees shall be irrevocable, unconditional and on demand for the types of operations covered. Budgetary guarantees shall be implemented pursuant to point (c) of the first subparagraph of Article 62(1) or, in exceptional cases, pursuant to point (a) of the first subparagraph of Article 62(1). A budgetary guarantee shall only cover financing and investment operations which comply with points (a) to (d) of the first subparagraph of Article 209(2). Counterparts shall contribute with their own resources to the operations covered by the budgetary guarantee. L 193/138  The Commission shall conclude a guarantee agreement with the counterpart. The granting of the budgetary guarantee is subject to the entry into force of the guarantee agreement. Counterparts shall provide the Commission annually with: (a) a risk assessment and grading information concerning the operations covered by the budgetary guarantee as well as expected defaults; (b) information on the outstanding financial obligation arising for the Union from the budgetary guarantee, broken down by individual operations, measured in compliance with the Union accounting rules as referred to in Article 80 or with IPSAS; (c) the total profits or losses deriving from the operations covered by the budgetary guarantee. S e c t i o n 3 F i n a n c i a l a s s i s t a n c e"
3 f n n c l s s s t n c e,has part,s e c t o n 3 f n n c l s s s t n c e,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 219  Implementation of budgetary guarantees,"counterparts shall provide a budgetary guarantee annually with: (a) a risk assessment and grading information concerning the operations covered by the budgetary guarantee as well as expected defaults; (b) information on the outstanding financial obligation arising for the union from the budgetary guarantee, broken down by individual operations, measured in compliance with the union accounting rules as referred to in article 80 or with ipsas; (c) the total profits or losses deriving from the operations covered by the budgetary guarantee. s e c t i o n 3 f i n a n c i a l a s s i s t a n c e",s e c t i o n 3 f i n a n c i a l a s s i s t a n c e,"Budgetary guarantees shall be irrevocable, unconditional and on demand for the types of operations covered. Budgetary guarantees shall be implemented pursuant to point (c) of the first subparagraph of Article 62(1) or, in exceptional cases, pursuant to point (a) of the first subparagraph of Article 62(1). A budgetary guarantee shall only cover financing and investment operations which comply with points (a) to (d) of the first subparagraph of Article 209(2). Counterparts shall contribute with their own resources to the operations covered by the budgetary guarantee. L 193/138  The Commission shall conclude a guarantee agreement with the counterpart. The granting of the budgetary guarantee is subject to the entry into force of the guarantee agreement. Counterparts shall provide the Commission annually with: (a) a risk assessment and grading information concerning the operations covered by the budgetary guarantee as well as expected defaults; (b) information on the outstanding financial obligation arising for the Union from the budgetary guarantee, broken down by individual operations, measured in compliance with the Union accounting rules as referred to in Article 80 or with IPSAS; (c) the total profits or losses deriving from the operations covered by the budgetary guarantee. S e c t i o n 3 F i n a n c i a l a s s i s t a n c e"
credit line,subclass of,loan,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 220  Rules and implementation,"financial assistance by the union to member states or third countries shall be in accordance with pre-defined conditions and take the form of a loan or a credit line or any other instrument deemed appropriate to ensure the effectiveness of the support. to that end, the commission shall be empowered, in the relevant basic act, to borrow the necessary funds on behalf of the union on the capital markets or from financial institutions.",financial assistance by the union to member states or third countries shall be in accordance with pre-defined conditions and take the form of a loan or a credit line or any other instrument deemed appropriate to ensure the effectiveness of the support,"Financial assistance by the Union to Member States or third countries shall be in accordance with pre-defined conditions and take the form of a loan or a credit line or any other instrument deemed appropriate to ensure the effectiveness of the support. To that end, the Commission shall be empowered, in the relevant basic act, to borrow the necessary funds on behalf of the Union on the capital markets or from financial institutions. The borrowing and lending shall not involve the Union in the transformation of maturities, or expose it to any interest risk or to any other commercial risk. The financial assistance shall be carried out in euro, except in duly justified cases. The financial assistance shall be directly implemented by the Commission. The Commission shall conclude an agreement with the beneficiary country that shall contain provisions: (a) ensuring that the beneficiary country regularly checks that the financing provided has been properly used in accordance with the pre-defined conditions, takes appropriate measures to prevent irregularities and fraud, and, if necessary, takes legal action to recover any funds provided under the financial assistance that have been misappro­priated; (b) ensuring the protection of the financial interests of the Union; (c) expressly authorising the Commission, OLAF and the Court of Auditors, to exert their rights as foreseen by Article 129; (d) ensuring that the Union is entitled to early repayment of the loan where it has been established that, in relation to the management of the financial assistance, the beneficiary country has engaged in any act of fraud or corruption or any other illegal activity detrimental to the financial interests of the Union; (e) ensuring that all costs incurred by the Union that relate to a financial assistance shall be borne by the beneficiary country. The Commission shall release the loans, where possible in instalments, subject to the fulfilment of the conditions attached to the financial assistance. Where those conditions are not fulfilled, the Commission shall temporarily suspend or cancel the disbursement of the financial assistance. Funds raised but not yet disbursed cannot be used for any other goal than to provide financial assistance to the corresponding beneficiary country. Pursuant to Article 86(1) and (2), the accounting officer shall set up the procedures for the safekeeping of the funds."
loan,has part,credit line,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 220  Rules and implementation,"financial assistance by the union to member states or third countries shall be in accordance with pre-defined conditions and take the form of a loan or a credit line or any other instrument deemed appropriate to ensure the effectiveness of the support. to that end, the commission shall be empowered, in the relevant basic act, to borrow the necessary funds on behalf of the union on the capital markets or from financial institutions.",financial assistance by the union to member states or third countries shall be in accordance with pre-defined conditions and take the form of a loan or a credit line or any other instrument deemed appropriate to ensure the effectiveness of the support,"Financial assistance by the Union to Member States or third countries shall be in accordance with pre-defined conditions and take the form of a loan or a credit line or any other instrument deemed appropriate to ensure the effectiveness of the support. To that end, the Commission shall be empowered, in the relevant basic act, to borrow the necessary funds on behalf of the Union on the capital markets or from financial institutions. The borrowing and lending shall not involve the Union in the transformation of maturities, or expose it to any interest risk or to any other commercial risk. The financial assistance shall be carried out in euro, except in duly justified cases. The financial assistance shall be directly implemented by the Commission. The Commission shall conclude an agreement with the beneficiary country that shall contain provisions: (a) ensuring that the beneficiary country regularly checks that the financing provided has been properly used in accordance with the pre-defined conditions, takes appropriate measures to prevent irregularities and fraud, and, if necessary, takes legal action to recover any funds provided under the financial assistance that have been misappro­priated; (b) ensuring the protection of the financial interests of the Union; (c) expressly authorising the Commission, OLAF and the Court of Auditors, to exert their rights as foreseen by Article 129; (d) ensuring that the Union is entitled to early repayment of the loan where it has been established that, in relation to the management of the financial assistance, the beneficiary country has engaged in any act of fraud or corruption or any other illegal activity detrimental to the financial interests of the Union; (e) ensuring that all costs incurred by the Union that relate to a financial assistance shall be borne by the beneficiary country. The Commission shall release the loans, where possible in instalments, subject to the fulfilment of the conditions attached to the financial assistance. Where those conditions are not fulfilled, the Commission shall temporarily suspend or cancel the disbursement of the financial assistance. Funds raised but not yet disbursed cannot be used for any other goal than to provide financial assistance to the corresponding beneficiary country. Pursuant to Article 86(1) and (2), the accounting officer shall set up the procedures for the safekeeping of the funds."
loan,different from,credit line,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 220  Rules and implementation,"financial assistance by the union to member states or third countries shall be in accordance with pre-defined conditions and take the form of a loan or a credit line or any other instrument deemed appropriate to ensure the effectiveness of the support. to that end, the commission shall be empowered, in the relevant basic act, to borrow the necessary funds on behalf of the union on the capital markets or from financial institutions.",financial assistance by the union to member states or third countries shall be in accordance with pre-defined conditions and take the form of a loan or a credit line or any other instrument deemed appropriate to ensure the effectiveness of the support,"Financial assistance by the Union to Member States or third countries shall be in accordance with pre-defined conditions and take the form of a loan or a credit line or any other instrument deemed appropriate to ensure the effectiveness of the support. To that end, the Commission shall be empowered, in the relevant basic act, to borrow the necessary funds on behalf of the Union on the capital markets or from financial institutions. The borrowing and lending shall not involve the Union in the transformation of maturities, or expose it to any interest risk or to any other commercial risk. The financial assistance shall be carried out in euro, except in duly justified cases. The financial assistance shall be directly implemented by the Commission. The Commission shall conclude an agreement with the beneficiary country that shall contain provisions: (a) ensuring that the beneficiary country regularly checks that the financing provided has been properly used in accordance with the pre-defined conditions, takes appropriate measures to prevent irregularities and fraud, and, if necessary, takes legal action to recover any funds provided under the financial assistance that have been misappro­priated; (b) ensuring the protection of the financial interests of the Union; (c) expressly authorising the Commission, OLAF and the Court of Auditors, to exert their rights as foreseen by Article 129; (d) ensuring that the Union is entitled to early repayment of the loan where it has been established that, in relation to the management of the financial assistance, the beneficiary country has engaged in any act of fraud or corruption or any other illegal activity detrimental to the financial interests of the Union; (e) ensuring that all costs incurred by the Union that relate to a financial assistance shall be borne by the beneficiary country. The Commission shall release the loans, where possible in instalments, subject to the fulfilment of the conditions attached to the financial assistance. Where those conditions are not fulfilled, the Commission shall temporarily suspend or cancel the disbursement of the financial assistance. Funds raised but not yet disbursed cannot be used for any other goal than to provide financial assistance to the corresponding beneficiary country. Pursuant to Article 86(1) and (2), the accounting officer shall set up the procedures for the safekeeping of the funds."
capital market,has part,borrow,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 220  Rules and implementation,"financial assistance by the union to member states or third countries shall be in accordance with pre-defined conditions and take the form of a loan or a credit line or any other instrument deemed appropriate to ensure the effectiveness of the support. to that end, the commission shall be empowered, in the relevant basic act, to borrow the necessary funds on behalf of the union on the capital markets or from financial institutions.","to that end, the commission shall be empowered, in the relevant basic act, to borrow the necessary funds on behalf of the union on the capital markets or from financial institutions","Financial assistance by the Union to Member States or third countries shall be in accordance with pre-defined conditions and take the form of a loan or a credit line or any other instrument deemed appropriate to ensure the effectiveness of the support. To that end, the Commission shall be empowered, in the relevant basic act, to borrow the necessary funds on behalf of the Union on the capital markets or from financial institutions. The borrowing and lending shall not involve the Union in the transformation of maturities, or expose it to any interest risk or to any other commercial risk. The financial assistance shall be carried out in euro, except in duly justified cases. The financial assistance shall be directly implemented by the Commission. The Commission shall conclude an agreement with the beneficiary country that shall contain provisions: (a) ensuring that the beneficiary country regularly checks that the financing provided has been properly used in accordance with the pre-defined conditions, takes appropriate measures to prevent irregularities and fraud, and, if necessary, takes legal action to recover any funds provided under the financial assistance that have been misappro­priated; (b) ensuring the protection of the financial interests of the Union; (c) expressly authorising the Commission, OLAF and the Court of Auditors, to exert their rights as foreseen by Article 129; (d) ensuring that the Union is entitled to early repayment of the loan where it has been established that, in relation to the management of the financial assistance, the beneficiary country has engaged in any act of fraud or corruption or any other illegal activity detrimental to the financial interests of the Union; (e) ensuring that all costs incurred by the Union that relate to a financial assistance shall be borne by the beneficiary country. The Commission shall release the loans, where possible in instalments, subject to the fulfilment of the conditions attached to the financial assistance. Where those conditions are not fulfilled, the Commission shall temporarily suspend or cancel the disbursement of the financial assistance. Funds raised but not yet disbursed cannot be used for any other goal than to provide financial assistance to the corresponding beneficiary country. Pursuant to Article 86(1) and (2), the accounting officer shall set up the procedures for the safekeeping of the funds."
